Elements,fixed[F]holes,byte[F]holes,bit[F]holes,fixed[F]noholes,byte[F]noholes,bit[F]noholes
100,28.099600,30.476870,33.723610,26.108220,28.521240,32.280400
110,27.490590,30.427400,33.935880,26.375840,28.647790,32.828760
120,27.586210,30.621080,34.334560,26.547300,28.871230,32.954620
130,27.902600,30.996510,34.727390,26.846630,29.333760,33.584970
140,27.922770,32.286690,34.716500,27.019150,29.194200,33.419410
150,28.106510,31.192680,34.795560,26.673040,29.172010,33.242820
160,27.600620,30.403800,34.066810,26.933370,29.719500,33.610830
170,26.745080,30.314100,33.996600,26.654130,29.138380,33.317390
180,27.736650,30.911210,34.647840,26.552080,29.167910,33.458650
190,28.070140,31.176150,34.933270,26.800850,29.367940,33.742030
200,27.599400,31.214040,34.998560,26.899020,29.930190,33.712510
210,27.974880,31.208350,34.937160,27.076030,29.421870,33.720010
220,28.543410,31.506600,35.666970,26.836740,29.461990,33.872590
230,28.012270,31.365930,35.123090,27.118010,29.630370,34.009920
240,28.915690,32.604910,35.590410,26.979050,29.685510,34.177980
250,28.828350,31.629850,35.590890,27.092870,30.071790,34.360960
260,29.248990,32.192930,36.085850,27.297830,30.094330,34.541600
270,28.761040,31.832700,35.790470,27.337720,30.062990,34.533610
280,28.316890,32.007230,35.708900,27.463290,30.030100,34.555220
290,28.275340,31.823360,35.729100,27.280580,30.001190,34.492560
300,28.376980,31.696820,35.690650,27.079970,30.229170,34.412930
310,27.683910,31.753780,35.613090,27.019350,29.923640,34.359150
320,28.505250,31.859690,35.694960,27.104730,29.998580,34.488470
330,28.541210,31.817100,35.979620,27.311000,30.056160,34.480830
340,28.492470,31.780910,35.563780,27.225690,29.944560,34.324570
350,28.213020,31.867020,35.936190,27.134330,30.012270,34.502470
360,28.494980,31.696090,35.681120,27.082410,29.963460,34.429960
370,28.460080,31.888960,35.767360,27.392410,30.886470,34.472560
380,28.577680,32.000900,35.897340,27.079870,30.157290,34.644770
390,28.615770,32.069630,36.076370,27.303070,30.249500,34.717260
400,28.596290,32.109830,35.996850,27.386440,30.193200,34.659930
410,28.526940,32.117660,36.774690,27.185560,30.185310,34.647240
420,28.613680,32.104660,35.905520,27.286220,30.192540,34.645710
430,28.572810,32.107390,35.970930,27.351020,30.203130,34.640760
440,28.473610,32.408260,36.029450,27.202330,30.246910,34.735330
450,28.495100,32.255300,36.214220,27.463260,30.373600,36.502840
460,28.624520,32.258530,36.104020,27.743840,30.640900,34.994920
470,27.967090,32.338150,36.127730,27.414900,30.426330,34.871560
480,28.513910,32.429630,36.288860,27.254550,30.475580,35.207760
490,28.799790,32.455200,36.853130,27.529280,31.320660,34.967220
500,28.590380,32.523340,36.479910,27.414600,30.601050,35.112870
510,29.217760,32.748070,36.751110,27.728980,30.851720,35.309940
520,29.126270,32.934480,36.742750,27.855380,30.856970,35.324570
530,28.955520,32.735300,36.788630,27.847910,30.848300,35.344980
540,28.939510,32.676720,36.743670,27.794770,30.805230,35.372950
550,29.227320,32.681570,36.812470,27.888470,30.869760,35.399830
560,29.191310,32.677890,36.712000,27.870850,30.780020,35.327240
570,29.177330,33.736690,36.690060,28.080000,30.762330,35.357110
580,29.266120,32.922690,36.709770,27.537560,30.744300,35.249090
590,28.941360,32.849840,36.673590,28.082030,31.000220,35.510580
600,28.274120,32.692880,36.626010,27.817730,30.837380,35.284340
610,28.973570,32.540920,36.423920,27.721450,30.753890,35.546700
620,29.033200,32.643490,36.543490,27.626300,30.746130,35.235620
630,29.010380,32.485040,36.298080,27.564520,30.769070,35.248830
640,28.653110,32.091580,36.106620,27.539030,30.826540,35.227180
650,29.151070,32.092860,36.135100,27.741280,31.072690,35.256540
660,28.633320,32.061920,36.042640,27.752440,30.835750,35.330050
670,28.420880,32.046710,37.405120,27.607350,30.752660,35.551800
680,28.568480,32.097420,36.305280,27.681430,30.751410,35.253330
690,28.651180,32.042210,36.047720,27.386970,30.926830,35.217880
700,28.495460,33.029560,36.098200,27.392870,30.742080,35.240290
710,28.608170,32.126560,37.071240,27.898200,30.808030,35.434820
720,28.623190,32.089520,36.150740,27.720160,31.035330,35.322720
730,28.516260,32.128370,36.191140,27.635840,30.755930,35.332040
740,28.625130,32.119830,36.190790,27.681720,30.807270,35.278130
750,28.670530,32.186680,37.385380,27.616790,30.857050,35.387640
760,28.993490,32.241760,36.274560,27.769660,30.871360,35.357120
770,28.710980,32.320540,36.387460,27.697400,30.990770,35.740010
780,28.693160,32.458030,36.411140,27.736700,30.971590,35.517030
790,28.758100,32.366360,36.382170,27.788720,30.953880,35.518890
800,28.700740,32.354140,37.553120,27.876590,31.277760,35.685260
810,28.677160,32.351810,36.357740,27.531460,30.982500,35.432610
820,28.745790,32.330010,36.323600,27.690130,30.985450,35.427480
830,28.737570,33.426840,36.468750,27.656770,30.981950,35.564430
840,28.629570,32.373880,36.373060,27.704590,30.961070,35.461140
850,28.736540,32.299220,36.465480,27.731800,31.071840,35.752550
860,28.733570,32.372550,36.396960,27.806740,31.042270,35.449870
870,28.722020,32.414530,36.451620,27.676750,31.053860,35.650810
880,28.491400,32.394200,36.478720,27.569770,31.296580,35.489700
890,28.689270,32.447890,36.508190,27.637770,31.070680,35.572630
900,28.699950,32.525380,36.529250,27.675030,31.214620,35.637670
910,29.219970,32.541380,36.571240,27.666130,31.129080,35.578780
920,28.852910,32.540330,36.537070,27.620210,31.444930,35.587280
930,28.821120,32.470820,38.371010,27.771080,31.423840,35.560440
940,28.858640,32.495780,36.510530,27.869750,31.454050,35.600070
950,28.839250,32.579680,36.588550,27.914610,31.532230,35.603920
960,28.922730,34.038300,36.785240,27.863110,31.436330,36.632130
970,28.909070,32.598320,36.721530,27.887300,31.265210,35.679020
980,28.886680,32.631040,36.728880,27.894510,31.285960,36.091790
990,29.004300,32.672450,36.808120,27.783750,31.344750,36.076390
1000,28.827970,32.791470,37.207750,27.816210,31.399630,36.119850
1200,29.086930,32.789310,36.929300,28.126010,31.480840,36.116620
1400,28.924760,32.956180,38.232550,28.044970,31.543660,35.966960
1600,29.244790,33.647420,38.754300,28.196520,31.774550,36.330200
1800,29.171120,33.364820,37.534370,28.272770,31.869660,36.391220
2000,29.396030,33.561370,37.890770,28.157960,32.158010,36.612420
2200,29.263420,33.687070,38.230750,28.458640,32.351640,36.829190
2400,29.517120,33.646140,37.894840,28.700330,32.174670,36.742710
2600,29.505140,33.780490,37.893670,28.555670,32.342190,37.055760
2800,29.459460,33.639950,37.878490,28.295400,32.319530,36.727010
3000,29.425190,33.815470,38.132220,28.435940,32.276860,36.833870
3200,29.684000,35.112410,38.455260,28.655760,32.500360,36.994540
3400,29.630330,33.961280,38.198820,28.531320,32.442340,36.977480
3600,29.669460,34.011610,40.220050,28.457400,32.707680,37.234310
3800,29.800070,34.153450,38.735000,28.764480,32.698270,37.332330
4000,29.834420,34.243600,38.711550,28.602670,32.899300,37.405330
4200,29.730090,34.570350,38.794630,28.732830,32.919550,38.134390
4400,29.956860,34.690190,38.802420,28.774320,32.885210,37.691280
4600,29.968310,34.407870,38.859740,28.682370,32.994790,37.520600
4800,29.368870,34.620160,38.853070,28.697930,32.950470,37.493380
5000,29.606510,34.391510,38.836280,28.847200,32.865860,37.499970
5200,29.923600,34.445820,38.832610,28.924570,32.845050,37.585980
5400,30.002790,34.458390,38.791390,28.912630,32.992430,37.609600
5600,30.008760,34.476060,38.859510,28.649330,32.917070,37.738080
5800,29.930430,34.499510,38.800350,28.846090,32.845300,37.687030
6000,29.951400,34.697750,39.072840,28.714110,33.180510,37.988990
6200,30.025440,34.660930,39.131840,28.801480,33.178680,37.939250
6400,29.990950,34.676440,39.135700,28.969060,33.095260,38.137380
6600,30.017120,34.682610,39.174990,29.014800,33.222500,37.969060
6800,30.051370,34.736900,39.160710,29.137370,33.087720,37.825710
7000,30.021110,34.787130,39.170430,28.990010,33.194670,37.995600
7200,30.083750,36.150420,39.396650,29.081880,33.309700,38.070680
7400,30.080750,34.866620,39.277600,28.649780,33.312510,38.253250
7600,30.142380,34.916540,39.371910,29.033450,33.468050,38.058540
7800,30.060710,34.997180,39.517160,28.959930,33.370340,38.191380
8000,29.708410,35.090730,39.592930,29.190100,33.623140,38.264590
8200,30.344700,35.163620,39.821900,29.304370,33.796750,38.452190
8400,30.388450,35.400720,39.763260,29.352910,33.635210,38.497760
8600,30.355210,35.180760,39.697800,29.393770,33.588960,38.391930
8800,30.345250,35.198080,39.599720,29.295130,33.524980,38.432190
9000,30.348200,35.192840,39.755350,29.299170,33.753130,38.653430
9200,30.306600,35.177450,39.756540,29.433950,33.654850,38.333630
9400,30.335000,35.201720,39.798960,29.173320,33.653510,38.589360
9600,30.334040,35.186890,39.645840,29.263610,33.616740,38.470810
9800,30.745350,35.094970,39.647360,29.258210,33.560100,38.442160
10000,30.284010,35.197030,39.670580,29.189890,33.638010,38.643220
13000,30.375180,37.091740,39.968950,29.342800,33.974450,38.856510
16000,30.736430,35.852180,40.526140,29.438020,34.305910,39.247470
19000,30.328400,35.912460,40.525600,29.608830,34.338990,39.214680
22000,30.635450,36.080430,40.694260,29.573520,34.477550,39.560750
25000,30.540660,36.249390,40.923570,29.959850,34.667040,39.859940
28000,30.793900,36.388630,41.020180,29.710970,34.762610,39.637720
31000,30.895280,36.687240,41.342790,29.837590,34.961640,39.917520
34000,31.067520,36.852560,41.585290,29.795560,35.204420,40.375230
37000,31.037710,36.828530,41.475210,29.985560,35.250180,40.166870
40000,31.496860,36.895220,41.518460,30.014110,35.439520,40.171900
43000,31.047680,36.935780,41.578270,29.978420,35.250150,40.238390
46000,31.040760,36.969840,41.751690,30.122860,35.362620,40.326090
49000,31.377400,37.208990,42.065790,29.622430,35.498800,40.515450
52000,31.414650,37.258350,41.937290,30.062470,35.425940,40.548930
55000,31.205720,37.233210,41.960220,29.818690,35.733540,40.610510
58000,31.177920,38.213310,42.223310,29.878540,35.856050,40.766450
61000,31.234010,37.479050,42.309250,30.200780,35.782830,40.874890
64000,31.327640,39.161030,42.448810,30.301960,36.033760,41.088940
67000,31.394430,37.720600,42.394680,30.420820,36.114620,41.219330
70000,31.351730,38.929620,42.459540,30.093320,35.958570,41.100530
73000,31.399520,37.709320,42.468620,30.358940,35.923230,41.404930
76000,31.395120,39.542640,42.483170,30.405060,36.017510,41.202660
79000,31.376530,37.716210,42.621040,30.338860,36.115690,41.777810
82000,31.437610,39.539910,42.866630,30.388380,36.128410,41.345830
85000,31.426100,37.790920,42.566470,30.363370,36.163310,41.192030
88000,31.451820,38.963350,42.648920,30.141010,36.166540,41.267420
91000,31.491430,37.870970,42.721780,30.498130,36.169230,41.350640
94000,31.220870,38.296920,42.684660,30.401720,36.174290,41.320480
97000,31.483460,38.016310,42.844670,30.413640,36.356470,41.425390
100000,31.665260,39.055940,42.909300,30.512550,36.309180,41.567490
140000,31.687810,38.660660,43.510190,30.587810,36.773560,42.185330
180000,31.771610,38.788520,43.744600,30.850030,37.146880,42.285950
220000,31.857540,39.179290,44.135910,30.958790,37.360200,42.620280
260000,32.554290,39.763090,44.736200,31.251590,37.710800,43.272870
300000,31.729580,39.778600,44.663660,31.327540,37.699660,43.412560
340000,32.306280,39.918680,45.131840,31.176600,37.777260,43.580340
380000,32.363510,40.226590,45.225090,30.937760,37.980380,43.861660
420000,32.083990,40.467680,45.493870,31.402150,38.397240,44.527430
460000,32.485340,40.681950,45.784110,31.123480,38.299350,44.551780
500000,33.733290,40.997730,46.026700,31.434920,38.501960,44.849070
540000,32.689890,41.130040,46.308350,31.582820,38.637200,44.731160
580000,32.263930,41.150570,46.263760,31.275310,38.655160,44.835040
620000,32.639720,41.207650,46.477310,31.251480,38.666530,44.841170
660000,33.332640,41.750530,46.568040,31.683140,38.794990,45.025690
700000,32.698500,41.357500,46.581100,32.231930,38.883620,45.068860
740000,31.884040,41.521480,46.719520,31.632970,38.880980,45.222050
780000,34.316650,41.703100,46.958890,32.066120,39.131450,45.357520
820000,33.821490,41.745500,47.013510,32.404010,39.119260,45.516450
860000,34.648850,41.859390,47.086140,31.725450,39.257340,45.681960
900000,32.129270,41.963500,47.532560,35.906960,39.239290,45.575960
940000,35.502840,42.132390,47.390110,37.242560,39.269470,45.783330
980000,34.645900,42.271320,47.447970,36.624030,39.765920,46.351740
1000000,35.305520,42.599490,47.572430,39.783680,39.434570,45.947040
1500000,52.733220,42.869540,48.185730,69.263070,40.377000,46.587590
2000000,64.723120,43.549740,48.987860,83.739680,40.426330,47.406800
2500000,69.374660,42.934100,49.153760,87.420710,40.587220,47.482260
3000000,69.794640,43.309730,48.792650,91.630220,40.821830,47.750180
3500000,71.801590,43.794910,50.026210,97.606990,40.725640,47.666440
4000000,73.929570,44.210640,49.693880,99.045310,41.316660,48.045990
4500000,74.703020,47.207300,49.870940,98.165290,41.844240,48.512900
5000000,75.773850,45.153890,50.499130,101.059070,42.428910,48.948230
5500000,76.557340,46.464840,51.872710,102.420020,41.428940,48.210270
6000000,77.475110,46.142180,50.055620,101.226640,45.088060,51.235680
6500000,80.515650,51.793920,50.387740,105.899820,46.950570,51.946120
7000000,78.522220,53.529250,53.768370,108.594970,50.492750,51.379560
7500000,79.154550,58.596000,54.025550,106.969080,55.463840,56.922030
8000000,79.296090,62.023580,55.448250,109.125070,59.282390,59.933910
8500000,79.718770,66.195010,58.504910,110.605670,62.550310,61.784210
9000000,80.071500,69.003490,61.334900,108.644410,65.775580,67.960150
9500000,80.889580,71.773820,65.028490,103.429670,68.687720,72.740820
10000000,81.083860,74.544180,67.769130,109.696750,70.251100,77.502370
16000000,84.105380,90.963240,90.696110,114.086820,86.070240,109.219500
22000000,85.728190,98.027770,99.178510,118.562850,91.820060,121.246080
28000000,87.096130,101.609680,103.762240,119.540060,95.508780,126.682170
34000000,87.749710,104.258450,107.108500,117.759120,98.133820,131.644940
40000000,88.747490,105.515100,109.088820,122.203020,99.602860,132.196070
46000000,91.539120,106.891980,110.515250,122.483850,101.104570,137.121610
52000000,89.530140,107.889990,112.047080,127.551620,102.344150,139.325940
58000000,89.680700,108.815500,113.152070,124.784670,103.200440,141.653620
64000000,90.081010,109.692270,114.541200,125.880900,103.740260,140.087780
70000000,90.448550,110.259300,114.952330,127.707690,104.459760,140.667770
76000000,90.306280,110.620130,115.334550,128.882500,104.738700,142.622410
82000000,91.520440,111.676720,116.344740,130.668200,105.002110,145.190400
88000000,91.679890,112.334780,117.493380,128.276790,105.705410,145.785900
94000000,92.050260,112.503090,117.749920,131.278740,105.992320,149.086070
100000000,92.642260,113.352870,118.524130,132.065390,106.574810,147.519400
170000000,94.566030,115.636680,122.288100,134.315130,108.955290,156.109520
240000000,96.330550,118.330010,125.702050,139.855440,111.193870,164.376750
310000000,97.460470,119.207130,127.176310,141.694410,112.549340,164.044810
380000000,98.709220,119.309300,128.607410,144.211930,112.730060,167.691950
450000000,100.802870,120.683770,130.511430,146.953660,115.405120,168.698000
520000000,102.721040,122.140150,131.528290,146.605240,114.208770,171.464710
590000000,104.527530,121.677350,132.540510,148.633660,114.521190,171.791230
660000000,105.978030,122.710800,133.822530,148.765420,115.015720,170.039250
730000000,107.631160,124.084160,135.569250,156.366420,116.585040,173.958960
800000000,110.023730,123.641030,135.930890,155.904320,116.080250,175.600090
870000000,111.455510,125.848810,137.698160,160.189990,117.740520,177.863430
940000000,110.689460,125.429610,137.827230,158.163460,117.476370,180.095120
1000000000,110.819980,125.423660,138.013200,159.204880,117.146030,178.820650
1800000000,118.645870,130.539340,145.018950,171.339630,121.124770,187.514650
2600000000,123.861200,138.109520,153.645110,180.348440,128.623020,193.450230
3400000000,126.405440,139.360680,153.877100,181.619510,131.804520,194.259990
